SUPPLIER NAME,EMS CODE,DGP ITEM,EMS ITEM,BUYER CODE,BUYER NAME,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,TTL,Life Cycle,Collabs,Project,Platform
VOSO HINGE INTELLIGENCE TECHNOLOGY,000006,R5KMT,AM2FD000104,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
FOSITEK CORP,000006,R5KMT,AM2FD000102,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
Kunshan Wanhe Precision Electron Co,000006,R5KMT,AM2FD000103,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
CASETEK SINGAPORE PTE LTD,000006,WVV3F,AM74C000902,G937,"Lin, Luye",17634,17679,17342,19324,16840,17558,19065,14726,14979,13318,2762,2290,173517,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
Catcher Technology Co Ltd,000006,JVJ1R,AM74C000N01,G937,"Lin, Luye",275,6,6,6,0,0,0,0,0,0,0,0,293,LTB,1,MAYA BAY,Precision
CASETEK SINGAPORE PTE LTD,000006,JVJ1R,AM74C000N02,G937,"Lin, Luye",275,6,6,6,0,0,0,0,0,0,0,0,293,LTB,1,MAYA BAY,Precision
MPT SOLUTION (HK) LIMITED,000006,81C0C,AQ74C000101,G937,"Lin, Luye",20835,21653,20720,23065,20842,21248,23345,18434,17843,15125,2485,2318,207913,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,G1XG8,AQ74C000122,G937,"Lin, Luye",680,353,656,196,233,233,204,155,449,248,0,0,3407,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
Compal Precision Module Jiangsu Ltd,000006,WVV3F,AM74C000903,G937,"Lin, Luye",17634,17679,17342,19324,16840,17558,19065,14726,14979,13318,2762,2290,173517,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
Compal Precision Module Jiangsu Ltd,000006,GHP4P,AM74C000G03,G937,"Lin, Luye",8721,9142,8926,9688,8628,8984,9848,7851,8154,7002,1383,1210,89537,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
Compal Precision Module Jiangsu Ltd,000006,JVJ1R,AM74C000N03,G937,"Lin, Luye",275,6,6,6,0,0,0,0,0,0,0,0,293,LTB,1,MAYA BAY,Precision
SUZHOU FORIN NEW,000006,G1XG8,AQ74C000123,G937,"Lin, Luye",680,353,656,196,233,233,204,155,449,248,0,0,3407,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
CASETEK SINGAPORE PTE LTD,000006,GHP4P,AM74C000G02,G937,"Lin, Luye",8721,9142,8926,9688,8628,8984,9848,7851,8154,7002,1383,1210,89537,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
Catcher Technology Co Ltd,000006,GHP4P,AM74C000G01,G937,"Lin, Luye",8721,9142,8926,9688,8628,8984,9848,7851,8154,7002,1383,1210,89537,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
Catcher Technology Co Ltd,000006,WVV3F,AM74C000901,G937,"Lin, Luye",17634,17679,17342,19324,16840,17558,19065,14726,14979,13318,2762,2290,173517,MP,1,MAYA BAY;MAYA BAY MLK MTL-H CS 16,Precision
Catcher Technology Co Ltd,000006,9DMN0,AM943000111,G937,"Lin, Luye",1387,1391,1346,1470,1337,1425,1554,1262,1255,1217,258,205,14107,MP,1,MAYA BAY MLK MTL-H CS 16,Precision
CASETEK SINGAPORE PTE LTD,000006,M2YMK,AM943000102,G937,"Lin, Luye",21040,21839,21301,23356,20829,21338,23281,18221,18275,15370,2781,2503,210134,MP,1,MAYA BAY MLK MTL-H CS 16,Precision
SHIN ZU SHING CO LTD,000006,PF108,AM30F000701,G937,"Lin, Luye",26092,13996,12245,31688,10701,23869,33994,24901,23974,18529,1965,1399,223353,MP,1,TREK,Latitude
SHIN ZU SHING CO LTD,000006,PN110,AM30F000801,G937,"Lin, Luye",26092,13996,12245,31688,10701,23869,33994,24901,23974,18529,1965,1399,223353,MP,1,TREK,Latitude
SHIN ZU SHING CO LTD,000006,YNRFG,AM2FD000301,G937,"Lin, Luye",13984,23637,28643,57784,90896,105243,110332,80362,38543,0,0,0,549424,MP,1,FOREST CREEK JSL 2-IN-1 CHROME;FOREST CREEK 11 2 IN 1 CHROME;ZUMA-P;FOREST CREEK ADL,Precision;Chrome
SHIN ZU SHING CO LTD,000006,4VYVH,AM409000401,G937,"Lin, Luye",2321,169,128,446,109,308,482,358,353,261,6,6,4947,MP,1,TREK ADL-N,Latitude
SHIN ZU SHING CO LTD,000006,4VF9J,AM409000301,G937,"Lin, Luye",2321,169,128,446,109,308,482,358,353,261,6,6,4947,MP,1,TREK ADL-N,Latitude
Suzhou Dazhi Comm Accessory Co Ltd.,000006,4HGR9,AM3MN000201,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
Kunshan Wanhe Precision Electron Co,000006,PCYPF,AM3MM000N03,G937,"Lin, Luye",739,801,912,902,707,887,800,672,701,753,200,145,8219,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
FOSITEK CORP,000006,WKMCJ,AM3MM000K05,G937,"Lin, Luye",30736,23025,24934,25903,24475,26941,31602,24431,23692,26964,4164,3187,270054,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,JGKN1,AM3MN000L01,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
Kunshan Wanhe Precision Electron Co,000006,D7GH7,AM3MM000T03,G937,"Lin, Luye",739,801,912,902,707,887,800,672,701,753,200,145,8219,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
Kunshan Wanhe Precision Electron Co,000006,H6RM5,AM3MM000Q03,G937,"Lin, Luye",30736,23025,24934,25903,24475,26941,31602,24431,23692,26964,4164,3187,270054,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
Kunshan Wanhe Precision Electron Co,000006,WKMCJ,AM3MM000K03,G937,"Lin, Luye",30736,23025,24934,25903,24475,26941,31602,24431,23692,26964,4164,3187,270054,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
Kunshan Wanhe Precision Electron Co,000006,7RN9M,AM3MN000903,G937,"Lin, Luye",10674,10737,10796,11702,9895,10819,14107,9684,9545,10023,1908,1632,111522,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,C8D9Y,AP3MN000B02,G937,"Lin, Luye",9873,9894,9947,10776,9066,9927,13032,8923,8785,9261,1774,1512,102770,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,W9XV5,AP3MN000C02,G937,"Lin, Luye",661,722,682,756,660,716,919,638,653,671,138,121,7337,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,V3VXN,AM3MM000101,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,4T9J9,AM3MM000D01,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
FOSITEK CORP,000006,XY0HJ,AM3MN000805,G937,"Lin, Luye",10674,10737,10796,11702,9895,10819,14107,9684,9545,10023,1908,1632,111522,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,GTC20,AM3MN000101,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
MPT SOLUTION (HK) LIMITED,000006,5RC7F,AP3MN000D01,G937,"Lin, Luye",149,127,170,178,178,178,154,119,101,89,0,0,1443,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
FOSITEK CORP,000006,D7GH7,AM3MM000T05,G937,"Lin, Luye",739,801,912,902,707,887,800,672,701,753,200,145,8219,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
MPT SOLUTION (HK) LIMITED,000006,W9XV5,AP3MN000C01,G937,"Lin, Luye",661,722,682,756,660,716,919,638,653,671,138,121,7337,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
Kunshan Wanhe Precision Electron Co,000006,XY0HJ,AM3MN000803,G937,"Lin, Luye",10674,10737,10796,11702,9895,10819,14107,9684,9545,10023,1908,1632,111522,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,5RC7F,AP3MN000D02,G937,"Lin, Luye",149,127,170,178,178,178,154,119,101,89,0,0,1443,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
FOSITEK CORP,000006,7RN9M,AM3MN000905,G937,"Lin, Luye",10674,10737,10796,11702,9895,10819,14107,9684,9545,10023,1908,1632,111522,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
MPT SOLUTION (HK) LIMITED,000006,C8D9Y,AP3MN000B01,G937,"Lin, Luye",9873,9894,9947,10776,9066,9927,13032,8923,8785,9261,1774,1512,102770,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
FOSITEK CORP,000006,PCYPF,AM3MM000N05,G937,"Lin, Luye",739,801,912,902,707,887,800,672,701,753,200,145,8219,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
FOSITEK CORP,000006,H6RM5,AM3MM000Q05,G937,"Lin, Luye",30736,23025,24934,25903,24475,26941,31602,24431,23692,26964,4164,3187,270054,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,4HGR9,AM3MN000203,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,GTC20,AM3MN000103,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,V3VXN,AM3MM000103,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,YPCM3,AP404000204,G937,"Lin, Luye",29105,22543,24135,25365,23957,26588,30929,23984,23437,26683,4432,3357,264515,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
MPT SOLUTION (HK) LIMITED,000006,VHJ58,AP404000223,G937,"Lin, Luye",198,214,494,258,158,158,139,112,103,87,0,0,1921,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,C4FP4,AM3MN000535,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,VNFYM,AM3MN000543,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,119YP,AM405000601,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,2YP43,AM3MN000555,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,2YP43,AM3MN000553,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,VNFYM,AM3MN000545,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,C4FP4,AM3MN000533,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,KRG7J,AP404000214,G937,"Lin, Luye",1891,1481,1705,1677,1572,1743,1957,1501,1457,1599,190,155,16928,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
MPT SOLUTION (HK) LIMITED,000006,YPCM3,AP404000203,G937,"Lin, Luye",29105,22543,24135,25365,23957,26588,30929,23984,23437,26683,4432,3357,264515,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,4T9J9,AM3MM000D03,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,JGKN1,AM3MN000L03,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,YJC50,AM405000801,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,VHJ58,AP404000224,G937,"Lin, Luye",198,214,494,258,158,158,139,112,103,87,0,0,1921,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,CC11K,AM3MM000216,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,KP2P1,AM3MM001234,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,542F1,AM3MM000D16,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,KP2P1,AM3MM001236,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,V6785,AM405000701,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,6PDWY,AM3MM001224,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,D2GJX,AM3MM000V56,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,Y6G8T,AM3MM000V34,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
MPT SOLUTION (HK) LIMITED,000006,KRG7J,AP404000213,G937,"Lin, Luye",1891,1481,1705,1677,1572,1743,1957,1501,1457,1599,190,155,16928,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,N0HHX,AM3MM000V46,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,R8G07,AM3MM000116,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,R8G07,AM3MM000114,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Catcher Technology Co Ltd,000006,NFY35,AM404000602,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,NFY35,AM404000601,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Catcher Technology Co Ltd,000006,R4YG7,AM404000502,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,R4YG7,AM404000501,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,6PDWY,AM3MM001226,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,D2GJX,AM3MM000V54,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,N0HHX,AM3MM000V44,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,DNGXP,AM404000201,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,T1NCX,AM404000301,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,3HFWF,AM404000401,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,542F1,AM3MM000D14,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,Y6G8T,AM3MM000V36,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,CC11K,AM3MM000214,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,YJC50,AM405000802,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,V6785,AM405000702,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,119YP,AM405000602,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,DNGXP,AM404000202,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,T1NCX,AM404000302,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,3HFWF,AM404000402,G937,"Lin, Luye",0,0,0,0,0,0,0,0,0,0,0,0,0,EOL,0,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,T66J8,AM3MM000121,G937,"Lin, Luye",8200,7281,8132,8166,7311,8154,9120,7101,7128,7880,1456,1107,81036,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,W8W66,AM3MM000D21,G937,"Lin, Luye",10296,6979,7404,7627,8019,8635,10971,8474,7862,9693,974,774,87708,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,T66J8,AM3MM000123,G937,"Lin, Luye",8200,7281,8132,8166,7311,8154,9120,7101,7128,7880,1456,1107,81036,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,W8W66,AM3MM000D23,G937,"Lin, Luye",10296,6979,7404,7627,8019,8635,10971,8474,7862,9693,974,774,87708,MP,1,CINNAMON BAY 16;CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,VDXGH,AM3MM000D33,G937,"Lin, Luye",2664,1558,1625,1572,1737,1985,2486,2108,1899,2465,229,172,20500,MP,1,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,73YF9,AM3MM000221,G937,"Lin, Luye",739,801,912,902,707,887,800,672,701,753,200,145,8219,MP,1,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,73YF9,AM3MM000223,G937,"Lin, Luye",739,801,912,902,707,887,800,672,701,753,200,145,8219,MP,1,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,YWTXD,AM404000241,G937,"Lin, Luye",5016,4632,5181,5385,4882,5299,5830,4499,4608,4586,727,580,51225,MP,1,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,YWTXD,AM404000242,G937,"Lin, Luye",5016,4632,5181,5385,4882,5299,5830,4499,4608,4586,727,580,51225,MP,1,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,7NX0C,AM3MM000131,G937,"Lin, Luye",9576,7207,7773,8538,7408,8167,9025,6748,6803,6926,1505,1134,80810,MP,1,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,7NX0C,AM3MM000133,G937,"Lin, Luye",9576,7207,7773,8538,7408,8167,9025,6748,6803,6926,1505,1134,80810,MP,1,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,VDXGH,AM3MM000D31,G937,"Lin, Luye",2664,1558,1625,1572,1737,1985,2486,2108,1899,2465,229,172,20500,MP,1,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,RKCMR,AM404000332,G937,"Lin, Luye",10695,7110,7481,7523,8278,8738,11410,8704,7699,9691,761,632,88722,MP,1,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,352PK,AM3MN000L11,G937,"Lin, Luye",5872,5985,5748,6541,5412,5913,7365,5083,5011,4929,1001,868,59728,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,Y6GRR,AM404000421,G937,"Lin, Luye",5259,4374,4634,5087,4293,5158,5564,4375,4642,5366,1403,1010,51165,MP,1,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,Y6GRR,AM404000422,G937,"Lin, Luye",5259,4374,4634,5087,4293,5158,5564,4375,4642,5366,1403,1010,51165,MP,1,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,RKCMR,AM404000331,G937,"Lin, Luye",10695,7110,7481,7523,8278,8738,11410,8704,7699,9691,761,632,88722,MP,1,CINNAMON BAY 16 MLK,Precision
Catcher Technology Co Ltd,000006,M8FGH,AM404000522,G937,"Lin, Luye",3643,2935,3260,3431,2828,3288,3340,2758,2967,2980,672,496,32598,MP,1,CINNAMON BAY 16 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,PJXPK,AM404000621,G937,"Lin, Luye",6581,5130,5669,5799,5351,5934,6805,5219,5025,5650,1022,768,58953,MP,1,CINNAMON BAY 16 MLK,Precision
Catcher Technology Co Ltd,000006,PJXPK,AM404000622,G937,"Lin, Luye",6581,5130,5669,5799,5351,5934,6805,5219,5025,5650,1022,768,58953,MP,1,CINNAMON BAY 16 MLK,Precision
Suzhou Dazhi Comm Accessory Co Ltd.,000006,Y593V,AM3MN000111,G937,"Lin, Luye",4249,4116,4476,4496,3983,4393,6125,4179,4075,4615,761,649,46117,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,M8FGH,AM404000521,G937,"Lin, Luye",3643,2935,3260,3431,2828,3288,3340,2758,2967,2980,672,496,32598,MP,1,CINNAMON BAY 16 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,Y593V,AM3MN000113,G937,"Lin, Luye",4249,4116,4476,4496,3983,4393,6125,4179,4075,4615,761,649,46117,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,352PK,AM3MN000L13,G937,"Lin, Luye",5872,5985,5748,6541,5412,5913,7365,5083,5011,4929,1001,868,59728,MP,1,CINNAMON BAY 17;CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,5M87H,AM405000822,G937,"Lin, Luye",2019,1680,1773,1822,1866,2046,3279,2043,1828,2231,252,226,21065,MP,1,CINNAMON BAY 17 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,5M87H,AM405000821,G937,"Lin, Luye",2019,1680,1773,1822,1866,2046,3279,2043,1828,2231,252,226,21065,MP,1,CINNAMON BAY 17 MLK,Precision
HONGKONG CHUNQIU INTERNATIONAL CO,000006,Y60CD,AM405000722,G937,"Lin, Luye",4798,4714,4647,5292,4226,4598,5500,4046,3905,4030,875,732,47363,MP,1,CINNAMON BAY 17 MLK,Precision
CASETEK SINGAPORE PTE LTD,000006,Y60CD,AM405000721,G937,"Lin, Luye",4798,4714,4647,5292,4226,4598,5500,4046,3905,4030,875,732,47363,MP,1,CINNAMON BAY 17 MLK,Precision
